Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,pfr_id
317,Frank Sanders,BAL,WR,30,13,0,0,0,0,0,0,0,0,,0,29,14,170,12.14,0,0,,0,,,17,31.0,34.0,24.0,,114,,SandFr00
318,Dedric Ward,2TM,WR,29,7,0,0,0,0,0,0,0,0,,0,13,7,106,15.14,1,0,,1,,,17,23.6,26.6,20.1,,117,,WardDe00
319,Marc Boerigter,KAN,WR,25,15,0,0,0,0,0,0,0,0,,0,26,11,158,14.36,0,0,,0,,,16,26.8,29.8,21.3,,118,,BoerMa00
320,Danny Kanell,DEN,QB,30,5,2,53,103,442,2,5,6,5,0.83,0,0,0,0,,0,3,,0,,,16,16.2,24.2,21.2,,50,,KaneDa00
321,Lorenzo Neal,SDG,FB,33,16,15,0,0,0,0,0,18,40,2.22,1,25,16,62,3.88,0,0,,1,,,16,32.2,32.2,24.2,,102,,NealLo00
322,Marcellus Rivers,NYG,TE,25,12,6,0,0,0,0,0,0,0,,0,22,17,155,9.12,0,0,,0,,,16,32.5,35.5,24.0,,52,,RiveMa00
323,Steve Beuerlein,DEN,QB,38,4,2,33,63,389,2,5,5,13,2.60,0,0,0,0,,0,3,,0,,,15,14.9,22.9,19.9,,52,,BeueSt00
324,Brad Hoover,CAR,FB,27,16,9,0,0,0,0,0,6,21,3.50,0,20,12,72,6.00,1,1,,1,,,15,27.3,27.3,21.3,,103,,HoovBr00
325,Larry Johnson,KAN,RB,24,6,0,0,0,0,0,0,20,85,4.25,1,3,1,2,2.00,0,0,,1,,,15,15.7,15.7,15.2,,105,,JohnLa00
326,Neil O'Donnell,TEN,QB,37,1,1,18,27,232,2,1,1,-1,-1.00,0,0,0,0,,0,0,,0,,,15,15.2,16.2,16.2,,51,,ODonNe00
327,Musa Smith,BAL,RB,21,11,0,0,0,0,0,0,9,31,3.44,2,0,0,0,,0,1,,2,,,15,15.1,15.1,15.1,,104,,SmitMu00
328,J.J. Stokes,2TM,WR,31,7,3,0,0,0,0,0,0,0,,0,19,15,154,10.27,0,0,,0,,,15,30.4,33.4,22.9,,119,,StokJ.00
329,Bobby Wade,CHI,WR,22,12,1,0,0,0,0,0,5,14,2.80,0,18,12,137,11.42,0,1,,0,,,15,27.1,30.1,21.1,,120,,WadeBo00
330,Derick Armstrong,HOU,WR,24,8,1,0,0,0,0,0,0,0,,0,13,7,75,10.71,1,0,,1,,,14,20.5,20.5,17.0,,124,,ArmsDe00
331,Chris Baker,NYJ,TE,24,16,0,0,0,0,0,0,0,0,,0,18,14,137,9.79,0,0,,0,,,14,27.7,30.7,20.7,,56,,BakeCh00
332,Ki-Jana Carter,NOR,RB,30,8,0,0,0,0,0,0,19,72,3.79,1,3,1,11,11.00,0,0,,1,,,14,15.3,15.3,14.8,,106,,CartKi00
333,Cam Cleeland,STL,TE,28,16,10,0,0,0,0,0,2,-5,-2.50,0,16,10,145,14.50,0,1,,0,,,14,24.0,27.0,19.0,,54,,CleeCa00
334,Antonio Freeman,GNB,WR,31,15,0,0,0,0,0,0,0,0,,0,22,14,141,10.07,0,0,,0,,,14,28.1,31.1,21.1,,122,,FreeAn00
335,Reggie Kelly,CIN,TE,26,12,11,0,0,0,0,0,0,0,,0,21,13,81,6.23,1,0,,1,,,14,27.1,27.1,20.6,,53,,KellRe00
336,Adrian Murrell,DAL,RB,33,3,0,0,0,0,0,0,28,107,3.82,0,4,4,32,8.00,0,0,,0,,,14,17.9,20.9,15.9,,107,,MurrAd00
337,David Patten,NWE,WR,29,6,5,0,0,0,0,0,1,4,4.00,0,22,9,140,15.56,0,0,,0,,,14,23.4,26.4,18.9,,121,,PattDa00
338,Artose Pinner,DET,RB,25,3,2,0,0,0,0,0,39,99,2.54,0,7,5,40,8.00,0,0,,0,,,14,18.9,18.9,16.4,,108,,PinnAr00
339,Tony Richardson*,KAN,FB,32,16,10,0,0,0,0,0,24,60,2.50,0,16,12,76,6.33,0,0,,0,,,14,25.6,25.6,19.6,,109,,RichTo00
340,Jamal Robertson,SFO,RB,26,9,0,0,0,0,0,0,32,136,4.25,0,2,0,0,,0,0,,0,,,14,13.6,16.6,13.6,,110,,RobeJa00
341,Darnell Sanders,CLE,TE,24,16,12,0,0,0,0,0,0,0,,0,21,15,95,6.33,1,1,1,1,,,14,28.5,29.5,21.0,,57,,SandDa00
342,Jermaine Wiggins,CAR,TE,28,16,11,0,0,0,0,0,0,0,,0,20,8,80,10.00,1,0,,1,,,14,22.0,22.0,18.0,,55,,WiggJe00
343,Karl Williams,TAM,WR,32,13,0,0,0,0,0,0,1,2,2.00,0,17,7,114,16.29,0,0,,0,1,,14,20.6,23.6,17.1,,123,,WillKa00
344,David Allen,JAX,RB,25,14,0,0,0,0,0,0,4,8,2.00,0,7,6,60,10.00,1,2,,1,,,13,18.8,18.8,15.8,,111,,AlleDa00
345,Steve Bush,ARI,TE,29,16,4,0,0,0,0,0,0,0,,0,17,11,71,6.45,1,0,,1,,,13,24.1,24.1,18.6,,60,,BushSt00
346,Steve Heiden,CLE,TE,27,9,9,0,0,0,0,0,0,0,,0,31,18,134,7.44,0,0,,0,,,13,31.4,34.4,22.4,,58,,HeidSt00
347,Kurt Kittner,ATL,QB,23,7,4,44,114,391,2,6,8,13,1.63,0,0,0,0,,0,0,,0,,,13,12.9,21.9,18.9,,53,,KittKu00
348,Josh Norman,SDG,TE,23,7,1,0,0,0,0,0,0,0,,0,12,6,72,12.00,1,0,,1,,,13,19.2,19.2,16.2,,59,,NormJo00
349,Jeff Robinson,DAL,TE,33,16,0,0,0,0,0,0,0,0,,0,2,2,8,4.00,2,0,,2,,,13,14.8,14.8,13.8,,61,,RobiJe00
350,Alex Bannister*,SEA,WR,24,16,2,0,0,0,0,0,0,0,,0,12,3,61,20.33,1,0,,1,,,12,15.1,15.1,13.6,,126,,BannAl00
351,Erik Bickerstaff,DAL,RB,23,4,0,0,0,0,0,0,19,56,2.95,1,0,0,0,,0,0,,1,,,12,11.6,11.6,11.6,,112,,BickEr00
352,Reche Caldwell,SDG,WR,24,9,4,0,0,0,0,0,5,39,7.80,0,34,8,80,10.00,0,0,,0,,,12,19.9,19.9,15.9,,127,,CaldRe00
353,Jim Finn,NYG,FB,27,15,9,0,0,0,0,0,0,0,,0,20,14,115,8.21,0,0,,0,,,12,25.5,28.5,18.5,,113,,FinnJi00
354,Quentin McCord,ATL,WR,25,9,2,0,0,0,0,0,2,2,1.00,0,23,9,121,13.44,0,0,,0,,,12,21.3,24.3,16.8,,125,,McCoQu00
355,Shad Meier,TEN,TE,25,15,6,0,0,0,0,0,0,0,,0,19,13,159,12.23,0,1,2,0,,,12,24.9,29.9,18.4,,62,,MeieSh00
356,Dwayne Carswell,DEN,TE,31,16,10,0,0,0,0,0,0,0,,0,18,6,53,8.83,1,0,,1,,,11,17.3,17.3,14.3,,63,,CarsDw00
357,Jerame Tuman,PIT,TE,27,16,12,0,0,0,0,0,0,0,,0,19,12,113,9.42,0,0,,0,,,11,23.3,26.3,17.3,,64,,TumaJe00
358,Kurt Warner,STL,QB,32,2,1,38,65,365,1,1,1,0,0.00,0,0,0,0,,0,6,3,0,,,11,10.6,17.6,11.6,,54,,WarnKu00
359,Damien Anderson,ARI,RB,24,16,0,0,0,0,0,0,18,68,3.78,0,12,6,36,6.00,0,0,,0,,,10,16.4,16.4,13.4,,114,,AndeDa00
360,Rickey Dudley,TAM,TE,31,7,2,0,0,0,0,0,0,0,,0,11,7,42,6.00,1,0,,1,,,10,17.2,17.2,13.7,,65,,DudlRi00
361,Dondre Gilliam,SDG,WR,26,5,1,0,0,0,0,0,0,0,,0,8,6,95,15.83,0,0,,0,,,10,15.5,15.5,12.5,,130,,GillDo00
362,Taylor Jacobs,WAS,WR,22,8,0,0,0,0,0,0,0,0,,0,6,3,37,12.33,1,0,,1,,,10,12.7,12.7,11.2,,129,,JacoTa00
363,Greg Lewis,PHI,WR,23,11,0,0,0,0,0,0,0,0,,0,9,6,95,15.83,0,0,,0,,,10,15.5,15.5,12.5,,131,,LewiGr01
364,Brian Mitchell,NYG,RB,35,16,0,0,0,0,0,0,4,20,5.00,1,5,4,38,9.50,0,5,1,1,,,10,13.8,14.8,11.8,,115,,MitcBr00
365,Aaron Moorehead,IND,WR,23,7,0,0,0,0,0,0,0,0,,0,10,7,101,14.43,0,1,,0,,,10,17.1,20.1,13.6,,128,,MoorAa00
366,Rabih Abdullah,CHI,RB,28,15,0,0,0,0,0,0,18,37,2.06,0,9,8,55,6.88,0,0,,0,,,9,17.2,17.2,13.2,,116,,AbduRa00
367,Sam Gash,BUF,FB,34,16,10,0,0,0,0,0,1,3,3.00,0,13,11,83,7.55,0,1,,0,,,9,19.6,19.6,14.1,,118,,GashSa00
368,Tony Hollings,HOU,RB,22,14,1,0,0,0,0,0,38,102,2.68,0,6,2,25,12.50,0,2,2,0,,,9,10.7,15.7,9.7,,117,,HollTo00
369,Andre King,CLE,WR,30,15,0,0,0,0,0,0,0,0,,0,14,9,88,9.78,0,0,,0,,,9,17.8,17.8,13.3,,133,,KingAn00
370,Shaun King,TAM,QB,26,3,0,15,22,130,1,1,4,20,5.00,0,0,0,0,,0,0,,0,,,9,9.2,10.2,10.2,,55,,KingSh00
371,Kevin Swayne,NYJ,WR,28,15,0,0,0,0,0,0,0,0,,0,10,2,29,14.50,1,0,,1,,,9,10.9,10.9,9.9,,132,,SwayKe00
372,Marques Tuiasosopo,OAK,QB,24,4,1,25,45,324,0,3,6,22,3.67,0,0,0,0,,0,2,,0,,,9,9.2,15.2,12.2,,56,,TuiaMa00
373,John Avery,MIN,RB,27,6,0,0,0,0,0,0,1,0,0.00,0,4,2,24,12.00,1,1,,1,,,8,10.4,10.4,9.4,,119,,AverJo00
374,Woodrow Dantzler,ATL,RB,24,9,0,0,1,0,0,0,8,21,2.63,1,0,0,0,,0,0,,1,,,8,8.1,8.1,8.1,,120,,DantWo00
375,Doug Gabriel,OAK,WR,23,12,0,0,0,0,0,0,0,0,,0,1,1,17,17.00,0,0,,1,,,8,8.7,8.7,8.2,,134,,GabrDo00
376,Verron Haynes,PIT,RB,24,12,0,0,0,0,0,0,20,63,3.15,0,10,7,57,8.14,0,2,2,0,,,8,15.0,17.0,11.5,,121,,HaynVe00
377,Will Heller,TAM,TE,22,9,1,0,0,0,0,0,0,0,,0,4,2,15,7.50,1,0,,1,,,8,9.5,9.5,8.5,,68,,HellWi00
378,Jabari Holloway,HOU,TE,25,15,9,0,0,0,0,0,0,0,,0,10,8,84,10.50,0,0,,0,,,8,16.4,16.4,12.4,,66,,HollJa01
379,Bryan Johnson,WAS,FB,25,16,11,0,0,0,0,0,2,5,2.50,0,12,9,71,7.89,0,0,,0,,,8,16.6,16.6,12.1,,123,,JohnBr01
380,Kevin Lockett,NYJ,WR,29,3,0,0,0,0,0,0,0,0,,0,7,5,76,15.20,0,0,,0,,,8,12.6,12.6,10.1,,135,,LockKe00
381,Dustin Lyman,CHI,TE,27,9,1,0,0,0,0,0,0,0,,0,13,11,80,7.27,0,0,,0,,,8,19.0,19.0,13.5,,67,,LymaDu00
382,Adrian Peterson,CHI,RB,24,6,1,0,0,0,0,0,22,70,3.18,0,1,1,5,5.00,0,0,,0,,,8,8.5,8.5,8.0,,124,,PeteAd00
383,Rod Smart,CAR,RB,26,16,0,0,0,0,0,0,20,49,2.45,0,3,3,11,3.67,0,2,2,1,,,8,11.0,13.0,9.5,,122,,SmarRo00
384,Reggie Barlow,TAM,WR,30,11,0,0,0,0,0,0,0,0,,0,6,3,27,9.00,1,1,1,1,,,7,9.7,10.7,8.2,,139,,BarlRe00
385,Eddie Berlin,TEN,WR,25,14,0,0,0,0,0,0,0,0,,0,2,1,50,50.00,1,2,2,1,,,7,8.0,10.0,7.5,,136,,BerlEd00
386,Todd Bouman,NOR,QB,31,4,0,7,13,81,1,0,3,1,0.33,0,0,0,0,,0,1,1,0,,1,7,7.3,8.3,7.3,,58,,BoumTo00
387,Mark Bruener,PIT,TE,31,14,0,0,0,0,0,0,0,0,,0,6,2,12,6.00,1,0,,1,,,7,9.2,9.2,8.2,,69,,BrueMa00
388,Jesse Chatman,SDG,RB,24,16,0,0,0,0,0,0,8,17,2.13,0,5,5,54,10.80,0,0,,0,,,7,12.1,12.1,9.6,,125,,ChatJe00
389,Clarence Coleman,BUF,WR,23,14,0,0,0,0,0,0,0,0,,0,17,8,69,8.63,0,0,,0,,,7,14.9,14.9,10.9,,137,,ColeCl00
390,Zeron Flemister,WAS,TE,27,12,9,0,0,0,0,0,0,0,,0,17,9,89,9.89,0,1,1,0,,,7,15.9,16.9,11.4,,71,,FlemZe00
391,David Garrard,JAX,QB,25,2,0,9,12,86,1,0,0,0,,0,0,0,0,,0,0,,0,,,7,7.4,7.4,7.4,,57,,GarrDa00
392,Shaun McDonald,STL,WR,22,8,1,0,0,0,0,0,2,7,3.50,0,21,10,62,6.20,0,1,,0,,,7,16.9,16.9,11.9,,138,,McDoSh00
393,Jimmy Redmond,JAX,WR,26,12,0,0,0,0,0,0,0,0,,0,7,3,67,22.33,0,0,,0,,,7,9.7,9.7,8.2,,140,,RedmJi00
394,O.J. Santiago,OAK,TE,29,12,7,0,0,0,0,0,0,0,,0,7,5,69,13.80,0,0,,0,,,7,11.9,11.9,9.4,,72,,SantO.00
395,Josh Scobey,ARI,RB,24,15,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,1,,,7,7.9,7.9,7.4,,126,,ScobJo00
396,Jerramy Stevens,SEA,TE,24,16,3,0,0,0,0,0,0,0,,0,19,6,72,12.00,0,0,,0,,,7,13.2,13.2,10.2,,70,,StevJe00
397,R.J. Bowers,CLE,RB,29,1,0,0,0,0,0,0,0,0,,0,2,1,2,2.00,1,0,,1,,,6,7.2,7.2,6.7,,128,,BoweRJ00
398,Avon Cobourne,DET,RB,24,7,0,0,0,0,0,0,10,27,2.70,0,9,4,30,7.50,0,0,,0,,,6,9.7,9.7,7.7,,130,,CoboAv00
399,Eddie Drummond,DET,WR,23,6,0,0,0,0,0,0,1,1,1.00,0,0,0,0,,0,1,,1,,,6,6.1,6.1,6.1,,141,,DrumEd00
400,Heath Evans,SEA,FB,25,14,0,0,0,0,0,0,7,24,3.43,0,2,2,34,17.00,0,0,,0,,,6,7.8,7.8,6.8,,129,,EvanHe00
401,Ryan Neufeld,BUF,TE,28,16,1,0,0,0,0,0,1,14,14.00,0,5,3,41,13.67,0,0,,0,,,6,8.5,8.5,7.0,,73,,NeufRy00
402,Dave Ragone,HOU,QB,24,2,2,20,40,135,0,1,6,51,8.50,0,1,1,-5,-5.00,0,4,1,0,,,6,7.0,9.0,7.5,,59,,RagoDa00
403,Walter Rasby,NOR,TE,31,16,7,0,0,0,0,0,0,0,,0,7,6,55,9.17,0,0,,0,,,6,11.5,11.5,8.5,,74,,RasbWa00
404,Sage Rosenfels,MIA,QB,25,2,0,4,6,50,1,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,6,5.9,5.9,5.9,,60,,RoseSa00
405,Lamar Smith,NOR,RB,33,4,0,0,0,0,0,0,11,61,5.55,0,1,1,2,2.00,0,0,,0,,,6,7.3,7.3,6.8,,127,,SmitLa00
406,Randal Williams,DAL,WR,25,15,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,1,,,6,6.0,6.0,6.0,,142,,WillRa01
407,Obafemi Ayanbadejo,MIA,RB,28,16,2,0,0,0,0,0,1,-2,-2.00,0,13,12,53,4.42,0,1,,0,,,5,17.1,17.1,11.1,,131,,AyanOb00
408,Travis Brown,BUF,QB,26,2,0,14,18,160,0,1,1,5,5.00,0,0,0,0,,0,0,,0,,,5,4.9,5.9,5.9,,61,,BrowTr01
409,Oronde Gadsden,MIA,WR,32,6,0,0,0,0,0,0,0,0,,0,9,4,48,12.00,0,0,,0,,,5,8.8,8.8,6.8,,147,,GadsOr00
410,Hunter Goodwin,MIN,TE,31,16,5,0,0,0,0,0,0,0,,0,5,4,26,6.50,0,0,,0,1,,5,8.6,8.6,6.6,,77,,GoodHu00
411,Shawn Jefferson,DET,WR,34,7,3,0,0,0,0,0,1,3,3.00,0,11,6,46,7.67,0,0,,0,,,5,10.9,10.9,7.9,,146,,JeffSh00
412,David Kircus,DET,WR,23,5,2,0,0,0,0,0,0,0,,0,12,3,53,17.67,0,0,,0,,,5,8.3,8.3,6.8,,143,,KircDa00
413,Brian Kozlowski,ATL,TE,33,16,9,0,0,0,0,0,0,0,,0,27,10,87,8.70,0,1,2,0,,,5,14.7,16.7,9.7,,76,,KozlBr00
414,Jason McAddley,ARI,WR,24,2,0,0,0,0,0,0,0,0,,0,12,4,53,13.25,0,0,,0,,,5,9.3,9.3,7.3,,144,,McAdJa00
415,Ahmad Merritt,CHI,WR,26,15,1,0,0,0,0,0,0,0,,0,10,3,50,16.67,0,1,,0,,,5,8.0,8.0,6.5,,145,,MerrAh00
416,Patrick Pass,NWE,FB,26,13,1,0,0,0,0,0,6,27,4.50,0,8,4,21,5.25,0,0,,0,,,5,8.8,8.8,6.8,,133,,PassPa00
417,Robert Royal,WAS,TE,24,6,6,0,0,0,0,0,0,0,,0,11,5,48,9.60,0,1,,0,,,5,9.8,9.8,7.3,,75,,RoyaRo00
418,Paul Smith,DET,FB,25,7,0,0,0,0,0,0,2,5,2.50,0,6,5,45,9.00,0,0,,0,,,5,10.0,10.0,7.5,,132,,SmitPa00
419,Sam Aiken,BUF,WR,23,5,0,0,0,0,0,0,0,0,,0,8,3,35,11.67,0,0,,0,,,4,6.5,6.5,5.0,,150,,AikeSa00
420,Doug Chapman,MIN,RB,26,4,0,0,0,0,0,0,15,33,2.20,0,1,1,8,8.00,0,0,,0,,,4,5.1,5.1,4.6,,134,,ChapDo00
421,Chris Cole,DEN,WR,26,11,0,0,0,0,0,0,2,8,4.00,0,8,3,36,12.00,0,1,,0,,,4,7.4,7.4,5.9,,148,,ColeCh00
422,James Fenderson,NOR,RB,27,9,0,0,0,0,0,0,4,14,3.50,0,1,1,5,5.00,0,0,,0,1,,4,4.9,4.9,4.4,,136,,FendJa00
423,Rob Johnson,2TM,QB,30,4,0,11,20,93,0,1,3,21,7.00,0,0,0,0,,0,0,,0,,,4,3.8,4.8,4.8,,62,,JohnRo00
424,Kendall Newson,MIA,WR,23,6,0,0,0,0,0,0,0,0,,0,6,2,55,27.50,0,1,1,0,,,4,5.5,6.5,4.5,,151,,NewsKe00
425,Moran Norris,HOU,FB,25,16,9,0,0,0,0,0,0,0,,0,10,7,40,5.71,0,0,,0,,,4,11.0,11.0,7.5,,135,,NorrMo00
426,Willie Ponder,NYG,WR,23,4,0,0,0,0,0,0,0,0,,0,11,7,35,5.00,0,0,,0,,,4,10.5,10.5,7.0,,152,,PondWi00
427,J.R. Redmond,OAK,RB,26,1,0,0,0,0,0,0,9,30,3.33,0,2,1,6,6.00,0,0,,0,,,4,4.6,4.6,4.1,,137,,RedmJ.00
428,Mike Seidman,CAR,TE,22,12,5,0,0,0,0,0,0,0,,0,10,5,35,7.00,0,0,,0,,,4,8.5,8.5,6.0,,78,,SeidMi00
429,Edell Shepherd,TAM,WR,23,2,0,0,0,0,0,0,0,0,,0,6,4,38,9.50,0,0,,0,,,4,7.8,7.8,5.8,,149,,ShepEd00
430,Byron Chamberlain,WAS,TE,32,4,1,0,0,0,0,0,0,0,,0,4,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,82,,ChamBy00
431,Ronald Curry,OAK,WR,24,16,2,0,0,0,0,0,1,0,0.00,0,10,5,31,6.20,0,1,,0,,,3,8.1,8.1,5.6,,153,,CurrRo01
432,Talman Gardner,NOR,WR,23,10,1,0,0,0,0,0,0,0,,0,15,3,29,9.67,0,0,,0,,,3,5.9,5.9,4.4,,154,,GardTa00
433,Karl Hankton,CAR,WR,33,14,0,0,0,0,0,0,0,0,,0,4,2,27,13.50,0,0,,0,,,3,4.7,4.7,3.7,,156,,HankKa00
434,Patrick Hape,DEN,TE,29,16,0,0,0,0,0,0,0,0,,0,4,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,80,,HapePa00
435,Frisman Jackson,CLE,WR,24,5,0,0,1,0,0,0,0,0,,0,5,2,29,14.50,0,0,,0,,,3,4.9,4.9,3.9,,155,,JackFr01
436,Leon Johnson,SDG,RB,29,14,0,0,0,0,0,0,4,26,6.50,0,2,0,0,,0,1,,0,,,3,2.6,2.6,2.6,,143,,JohnLe00
437,Delvin Joyce,NYG,RB,25,16,0,0,0,0,0,0,11,39,3.55,0,5,3,7,2.33,0,1,1,0,,,3,5.6,6.6,4.1,,144,,JoycDe00
438,Chris Luzar,JAX,TE,24,11,1,0,0,0,0,0,0,0,,0,4,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,81,,LuzaCh00
439,Chad Mustard,CLE,TE,26,10,0,0,0,0,0,0,0,0,,0,6,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,83,,MustCh00
440,Jeb Putzier,DEN,TE,24,4,0,0,0,0,0,0,0,0,,0,5,4,34,8.50,0,0,,0,,,3,7.4,7.4,5.4,,79,,PutzJe00
441,Cecil Sapp,DEN,RB,25,1,0,0,0,0,0,0,12,31,2.58,0,0,0,0,,0,0,,0,,,3,3.1,3.1,3.1,,138,,SappCe00
442,John Simon,WAS,RB,25,4,0,0,0,0,0,0,3,9,3.00,0,3,3,21,7.00,0,1,,0,,,3,6.0,6.0,4.5,,140,,SimoJo00
443,Terrelle Smith,NOR,FB,25,15,10,0,0,0,0,0,0,0,,0,10,6,28,4.67,0,0,,0,,,3,8.8,8.8,5.8,,142,,SmitTe00
444,Zuriel Smith,DAL,WR,23,9,0,0,0,0,0,0,0,0,,0,3,3,46,15.33,0,3,1,0,,,3,5.6,6.6,4.1,,157,,SmitZu00
445,Charles Stackhouse,MIN,FB,23,14,2,0,0,0,0,0,1,0,0.00,0,7,6,30,5.00,0,0,,0,,,3,9.0,9.0,6.0,,141,,StacCh00
446,Jonathan Wells,HOU,RB,24,13,0,0,0,0,0,0,5,14,2.80,0,4,2,17,8.50,0,0,,0,,,3,5.1,5.1,4.1,,139,,WellJo00
447,Stephen Alexander,SDG,TE,28,3,0,0,0,0,0,0,0,0,,0,6,0,0,,0,0,,0,1,,2,2.0,2.0,2.0,,85,,AlexSt00
448,Bill Baber,KAN,TE,24,16,0,0,0,0,0,0,0,0,,0,1,1,20,20.00,0,0,,0,,,2,3.0,3.0,2.5,,86,,BabeBi00
449,Antonio Brown,BUF,WR,25,16,0,0,0,0,0,0,1,17,17.00,0,0,0,0,,0,1,,0,,,2,1.7,1.7,1.7,,160,,BrowAn01
450,Todd Collins,KAN,QB,32,5,0,9,12,74,0,0,8,-7,-0.88,0,0,0,0,,0,0,,0,,,2,2.3,2.3,2.3,,63,,CollTo00
451,Joe Davenport,IND,TE,27,16,2,0,0,0,0,0,0,0,,0,8,3,23,7.67,0,0,,0,,,2,5.3,5.3,3.8,,84,,DaveJo00
452,Darnell Dinkins,NYG,TE,26,7,0,0,0,0,0,0,0,0,,0,5,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,88,,DinkDa00
453,Kevin Dyson,CAR,WR,28,1,0,0,0,0,0,0,0,0,,0,2,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,162,,DysoKe00
454,Omar Easy,KAN,FB,26,15,0,0,0,0,0,0,0,0,,0,5,3,19,6.33,0,0,,0,,,2,4.9,4.9,3.4,,147,,EasyOm00
455,Chris Hetherington,OAK,FB,31,14,1,0,0,0,0,0,0,0,,0,4,2,23,11.50,0,0,,0,,,2,4.3,4.3,3.3,,145,,HethCh00
456,Keenan Howry,MIN,WR,22,16,1,0,0,0,0,0,0,0,,0,6,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,163,,HowrKe00
457,Brock Huard,IND,QB,27,2,0,2,3,22,0,0,3,8,2.67,0,0,0,0,,0,1,,0,,,2,1.7,1.7,1.7,,64,,HuarBr00
458,Kevin Kasper,ARI,WR,26,7,0,0,0,0,0,0,1,-4,-4.00,0,6,1,23,23.00,0,0,,0,,,2,2.9,2.9,2.4,,158,,KaspKe00
459,George Layne,ATL,RB,25,3,0,0,0,0,0,0,1,15,15.00,0,2,1,3,3.00,0,0,,0,,,2,2.8,2.8,2.3,,148,,LaynGe00
460,Jamar Martin,DAL,FB,23,14,1,0,0,0,0,0,4,7,1.75,0,4,2,9,4.50,0,0,,0,,,2,3.6,3.6,2.6,,149,,MartJa01
461,Tee Martin,OAK,QB,25,2,0,6,16,69,0,1,5,28,5.60,0,0,0,0,,0,3,1,0,,,2,1.6,3.6,2.6,,65,,MartTe00
462,Lee Mays,PIT,WR,25,16,0,0,0,0,0,0,0,0,,0,3,2,17,8.50,0,0,,0,,,2,3.7,3.7,2.7,,161,,MaysLe00
463,Fred McCrary,NWE,FB,31,6,3,0,0,0,0,0,3,3,1.00,0,5,2,12,6.00,0,0,,0,,,2,3.5,3.5,2.5,,150,,McCrFr00
464,Sultan McCullough,WAS,RB,23,1,0,0,0,0,0,0,1,9,9.00,0,3,3,13,4.33,0,0,,0,,,2,5.2,5.2,3.7,,146,,McCuSu00
465,Kevin Walter,CIN,WR,22,11,0,0,0,0,0,0,0,0,,0,4,3,18,6.00,0,0,,0,,,2,4.8,4.8,3.3,,159,,WaltKe00
466,Kevin Ware,WAS,TE,23,11,2,0,0,0,0,0,0,0,,0,7,3,17,5.67,0,0,,0,,,2,4.7,4.7,3.2,,87,,WareKe00
467,Nick Luchey,GNB,FB,26,11,2,0,0,0,0,0,1,3,3.00,0,2,1,12,12.00,0,0,,0,,,2,2.5,2.5,2.0,,151,,WillNi00
468,B.J. Askew,NYJ,FB,23,16,0,0,0,0,0,0,2,9,4.50,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,152,,AskeB.00
469,Darian Barnes,TAM,FB,23,14,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,153,,BarnDa00
470,Charlie Batch,PIT,QB,29,4,0,4,8,47,0,0,1,11,11.00,0,0,0,0,,0,1,1,0,,,1,1.0,2.0,1.0,,69,,BatcCh00
471,Arnaz Battle,SFO,WR,23,8,0,0,0,0,0,0,2,14,7.00,0,1,0,0,,0,0,,0,,,1,1.4,1.4,1.4,,164,,BattAr00
472,Kevin Curtis,STL,WR,25,4,1,0,0,0,0,0,0,0,,0,5,4,13,3.25,0,0,,0,,,1,5.3,5.3,3.3,,165,,CurtKe00
473,Rohan Davey,NWE,QB,25,1,0,3,7,31,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,67,,DaveRo01
474,Koy Detmer,PHI,QB,30,16,0,3,5,32,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,66,,DetmKo00
475,Trent Dilfer,SEA,QB,31,5,0,4,8,31,1,1,2,-1,-0.50,0,0,0,0,,0,2,1,0,,,1,1.1,3.1,2.1,,68,,DilfTr00
476,Terrence Edwards,ATL,WR,24,6,0,0,0,0,0,0,0,0,,0,5,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,167,,EdwaTe00
477,Larry Foster,ARI,WR,27,1,1,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,169,,FostLa00
478,Jarious Jackson,DEN,QB,26,1,1,4,9,41,0,1,1,9,9.00,0,0,0,0,,0,0,,0,,,1,0.5,1.5,1.5,,72,,JackJa01
