Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,pfr_id
313,Van Jefferson,2TM,WR,27,14,7,0,0,0,0,0,1,4,4.00,0,32,14,164,11.71,0,0,0,0,,,17,30.8,33.8,23.8,,125,,JeffVa00
314,Chris Rodriguez,WAS,RB,23,12,0,0,0,0,0,0,41,189,4.61,0,1,1,5,5.00,0,1,1,0,,,17,18.4,22.4,17.9,,82,,RodrCh00
315,Cedric Tillman,CLE,WR,23,11,2,0,0,0,0,0,1,8,8.00,0,32,15,160,10.67,0,0,0,0,,,17,31.8,34.8,24.3,,126,,TillCe01
316,Jeff Wilson,MIA,RB,28,7,0,0,0,0,0,0,24,101,4.21,0,12,10,68,6.80,0,0,0,0,,,17,26.9,29.9,21.9,,85,,WilsJe01
317,River Cracraft,MIA,WR,29,8,1,0,0,0,0,0,0,0,,0,10,8,103,12.88,1,0,0,1,,,16,24.3,27.3,20.3,,129,,CracRi00
318,Derius Davis,LAC,WR,23,14,0,0,0,0,0,0,9,74,8.22,0,15,13,42,3.23,0,3,1,1,,,16,28.6,29.6,22.1,,132,,DaviDe02
319,Malik Heath,GNB,WR,23,10,1,0,0,0,0,0,0,0,,0,17,10,103,10.30,1,0,0,1,,,16,26.3,29.3,21.3,,130,,HeatMa00
320,Connor Heyward,PIT,TE,24,14,4,0,1,0,0,0,1,0,0.00,0,32,21,163,7.76,0,0,0,0,,,16,37.3,40.3,26.8,,55,,HeywCo00
321,Andrei Iosivas,CIN,WR,24,13,0,0,0,0,0,0,0,0,,0,10,6,44,7.33,2,0,0,2,,,16,22.4,22.4,19.4,,128,,IosiAn00
322,Tyler Scott,CHI,WR,22,14,3,0,0,0,0,0,7,41,5.86,0,25,14,141,10.07,0,1,1,0,,,16,30.2,34.2,23.2,,131,,ScotTy00
323,Stone Smartt,LAC,TE,25,13,3,0,0,0,0,0,0,0,,0,15,6,95,15.83,1,0,0,1,,,16,21.5,21.5,18.5,,56,,SmarSt00
324,Irv Smith Jr.,CIN,TE,25,12,6,0,0,0,0,0,0,0,,0,26,18,115,6.39,1,1,1,1,,,16,33.5,37.5,24.5,,57,,SmitIr01
325,Patrick Taylor,GNB,RB,25,8,0,0,0,0,0,0,21,107,5.10,0,16,10,50,5.00,0,0,0,0,,,16,25.7,28.7,20.7,,86,,TaylPa01
326,David Bell,CLE,WR,23,12,0,0,0,0,0,0,0,0,,0,14,7,86,12.29,1,0,0,1,,,15,21.6,21.6,18.1,,133,,BellDa02
327,Chase Edmonds,TAM,RB,27,10,0,0,0,0,0,0,32,108,3.38,0,10,8,44,5.50,0,0,0,0,,,15,23.2,26.2,19.2,,87,,EdmoCh00
328,Luke Farrell,JAX,TE,26,14,6,0,0,0,0,0,0,0,,0,14,12,148,12.33,0,0,0,0,,,15,26.8,29.8,20.8,,63,,FarrLu00
329,Elijah Higgins,ARI,TE,23,8,1,0,0,0,0,0,0,0,,0,12,8,93,11.63,1,0,0,1,,,15,23.3,23.3,19.3,,60,,HiggEl00
330,Austin Hooper,LVR,TE,29,14,6,0,0,0,0,0,0,0,,0,20,16,154,9.63,0,0,0,0,,,15,31.4,34.4,23.4,,58,,HoopAu00
331,John Metchie,HOU,WR,23,13,0,0,0,0,0,0,0,0,,0,22,14,145,10.36,0,0,0,0,,,15,28.5,31.5,21.5,,135,,MetcJo00
332,Elijah Mitchell,SFO,RB,25,9,0,0,0,0,0,0,44,149,3.39,0,6,4,-1,-0.25,0,0,0,0,,,15,18.8,21.8,16.8,,88,,MitcEl00
333,Kyle Philips,TEN,WR,24,8,0,0,0,0,0,0,0,0,,0,19,13,166,12.77,0,1,1,0,,,15,27.6,31.6,21.1,,134,,PhilKy01
334,Jeremy Ruckert,NYJ,TE,23,14,6,0,0,0,0,0,0,0,,0,22,16,151,9.44,0,0,0,0,,,15,31.1,34.1,23.1,,61,,RuckJe00
335,Josh Whyle,TEN,TE,24,11,3,0,0,0,0,0,0,0,,0,15,9,94,10.44,1,0,0,1,,,15,24.4,24.4,19.9,,59,,WhylJo01
336,Brock Wright,DET,TE,25,14,4,0,0,0,0,0,0,0,,0,14,13,91,7.00,1,0,0,1,,,15,28.1,28.1,21.6,,62,,WrigBr01
337,Andrew Beck,HOU,FB,27,13,11,0,0,0,0,0,5,3,0.60,1,9,7,40,5.71,0,1,1,2,,,14,21.3,22.3,17.8,,89,,BeckAn01
338,Jacoby Brissett,WAS,QB,31,2,0,8,10,124,2,0,2,9,4.50,0,0,0,0,,0,0,0,0,,,14,13.9,13.9,13.9,,51,,BrisJa00
339,Jalen Guyton,LAC,WR,26,6,3,0,0,0,0,0,0,0,,0,19,9,77,8.56,1,0,0,1,,,14,22.7,22.7,18.2,,138,,GuytJa01
340,Will Mallory,IND,TE,24,9,1,0,0,0,0,0,0,0,,0,20,13,141,10.85,0,0,0,0,,,14,27.1,30.1,20.6,,64,,MallWi00
341,Ray-Ray McCloud,SFO,WR,27,11,1,0,0,0,0,0,2,23,11.50,0,11,9,113,12.56,0,1,0,0,,,14,22.6,25.6,18.1,,139,,McClRa00
342,David Moore,TAM,WR,28,4,0,0,0,0,0,0,0,0,,0,4,3,79,26.33,1,0,0,1,,,14,16.9,16.9,15.4,,137,,MoorDa03
343,Byron Pringle,WAS,WR,30,14,1,0,0,0,0,0,0,0,,0,19,14,161,11.50,0,1,1,0,,,14,28.1,32.1,21.1,,136,,PrinBy00
344,MyCole Pruitt,ATL,TE,31,14,8,0,0,0,0,0,0,0,,0,10,7,79,11.29,1,1,0,1,,,14,20.9,20.9,17.4,,65,,PruiMy00
345,Davis Allen,LAR,TE,22,12,0,0,0,0,0,0,0,0,,0,7,6,70,11.67,1,0,0,1,,,13,19.0,19.0,16.0,,67,,AlleDa02
346,John Bates,WAS,TE,26,14,4,0,0,0,0,0,0,0,,0,21,15,131,8.73,0,0,0,0,,,13,28.1,31.1,20.6,,66,,BateJo00
347,Chase Claypool,2TM,WR,25,9,2,0,0,0,0,0,0,0,,0,18,7,74,10.57,1,0,0,1,,,13,20.4,20.4,16.9,,140,,ClayCh01
348,Alex Erickson,LAC,WR,31,5,2,0,0,0,0,0,0,0,,0,14,5,74,14.80,1,0,0,1,,,13,18.4,18.4,15.9,,141,,EricAl01
349,Terrace Marshall Jr.,CAR,WR,23,8,3,0,0,0,0,0,0,0,,0,32,18,134,7.44,0,1,0,0,,,13,31.4,34.4,22.4,,142,,MarsTe00
350,Boston Scott,PHI,RB,28,12,0,0,0,0,0,0,16,78,4.88,0,5,4,52,13.00,0,0,0,0,,,13,17.0,17.0,15.0,,90,,ScotBo02
351,Trey Sermon,IND,RB,24,12,0,0,0,0,0,0,28,125,4.46,0,4,1,4,4.00,0,0,0,0,,,13,13.9,16.9,13.4,,91,,SermTr00
352,Randall Cobb,NYJ,WR,33,9,1,0,0,0,0,0,0,0,,0,16,4,35,8.75,1,0,0,1,1,,12,15.5,15.5,13.5,,145,,CobbRa00
353,Will Dissly,SEA,TE,27,13,11,0,0,0,0,0,0,0,,0,18,13,120,9.23,0,0,0,0,,,12,25.0,28.0,18.5,,68,,DissWi00
354,Donovan Peoples-Jones,2TM,WR,24,12,5,0,0,0,0,0,0,0,,0,22,10,119,11.90,0,1,0,0,,,12,21.9,24.9,16.9,,143,,PeopDo00
355,Laviska Shenault Jr.,CAR,WR,25,8,0,0,0,0,0,0,12,55,4.58,0,10,10,60,6.00,0,1,0,0,,,12,21.5,21.5,16.5,,146,,ShenLa00
356,Ihmir Smith-Marsette,CAR,WR,24,14,0,0,0,0,0,0,5,41,8.20,0,4,3,15,5.00,0,2,0,1,,,12,14.6,14.6,13.1,,144,,SmitIh00
357,Isaiah Spiller,LAC,RB,22,7,0,0,0,0,0,0,34,96,2.82,0,3,3,20,6.67,0,0,0,0,,,12,14.6,14.6,13.1,,92,,SpilIs00
358,Cole Turner,WAS,TE,23,11,1,0,0,0,0,0,0,0,,0,15,11,120,10.91,0,0,0,0,,,12,23.0,26.0,17.5,,69,,TurnCo00
359,C.J. Uzomah,NYJ,TE,30,12,8,0,0,0,0,0,0,0,,0,12,8,58,7.25,1,0,0,1,,,12,19.8,19.8,15.8,,70,,UzomC.00
360,Jameis Winston,NOR,QB,29,6,0,25,47,264,2,3,5,-6,-1.20,0,0,0,0,,0,0,0,0,,,12,12.0,15.0,15.0,,52,,WinsJa00
361,Ronnie Bell,SFO,WR,23,14,0,0,0,0,0,0,0,0,,0,6,4,51,12.75,1,1,0,1,,,11,15.1,15.1,13.1,,148,,BellRo01
362,Lynn Bowden Jr.,NOR,WR,26,12,2,0,0,0,0,0,4,34,8.50,0,14,9,72,8.00,0,0,0,0,,,11,19.6,19.6,15.1,,151,,BowdLy00
363,Tim Boyle,NYJ,QB,29,3,2,48,77,360,1,4,4,5,1.25,0,0,0,0,,0,2,0,0,,,11,10.9,17.9,14.9,,54,,BoylTi00
364,Xavier Hutchinson,HOU,WR,23,13,0,0,0,0,0,0,5,49,9.80,0,10,4,58,14.50,0,0,0,0,,,11,14.7,14.7,12.7,,150,,HutcXa00
365,Case Keenum,HOU,QB,35,1,1,23,36,229,1,1,2,1,0.50,0,0,0,0,,0,1,0,0,,,11,11.3,12.3,12.3,,53,,KeenCa00
366,D.J. Montgomery,IND,WR,27,4,0,0,0,0,0,0,0,0,,0,4,2,48,24.00,1,0,0,1,,,11,12.8,12.8,11.8,,149,,MontDJ01
367,Ben Skowronek,LAR,WR,26,14,0,0,0,0,0,0,2,9,4.50,0,10,6,44,7.33,1,0,0,1,,,11,17.3,17.3,14.3,,147,,SkowBe00
368,Emanuel Wilson,GNB,RB,24,7,0,0,0,0,0,0,14,85,6.07,0,5,4,23,5.75,0,1,0,0,,,11,14.8,14.8,12.8,,93,,WilsEm00
369,Lawrence Cager,NYG,TE,26,11,0,0,0,0,0,0,0,0,,0,5,4,36,9.00,1,0,0,1,,,10,13.6,13.6,11.6,,72,,CageLa01
370,Parris Campbell,NYG,WR,26,12,3,0,0,0,0,0,0,0,,0,27,20,104,5.20,0,0,0,0,,,10,30.4,33.4,20.4,,152,,CampPa00
371,J.K. Dobbins,BAL,RB,25,1,1,0,0,0,0,0,8,22,2.75,1,3,2,15,7.50,0,0,0,1,,,10,11.7,11.7,10.7,,96,,DobbJK00
372,Marquise Goodwin,CLE,WR,33,10,0,0,0,0,0,0,4,33,8.25,0,12,4,67,16.75,0,0,0,0,,,10,14.0,14.0,12.0,,154,,GoodMa00
373,Melvin Gordon,BAL,RB,30,2,0,0,0,0,0,0,13,53,4.08,0,3,3,46,15.33,0,0,0,0,,,10,12.9,12.9,11.4,,95,,GordMe00
374,Keaontay Ingram,ARI,RB,24,8,1,0,0,0,0,0,35,74,2.11,0,4,4,26,6.50,0,0,0,0,,,10,14.0,14.0,12.0,,94,,IngrKe01
375,Stephen Sullivan,CAR,TE,27,8,0,0,0,0,0,0,0,0,,0,15,9,104,11.56,0,0,0,0,,,10,19.4,22.4,14.9,,71,,SullSt00
376,Tyquan Thornton,NWE,WR,23,7,3,0,0,0,0,0,2,42,21.00,0,19,9,56,6.22,0,0,0,0,,,10,18.8,18.8,14.3,,155,,ThorTy00
377,Samori Toure,GNB,WR,25,9,0,0,0,0,0,0,0,0,,0,15,7,84,12.00,0,0,0,0,1,,10,17.4,17.4,13.9,,153,,TourSa00
378,Raheem Blackshear,CAR,RB,24,9,0,0,0,0,0,0,13,40,3.08,0,7,6,45,7.50,0,0,0,0,,,9,14.5,14.5,11.5,,101,,BlacRa00
379,Brandon Bolden,LVR,RB,33,14,0,0,0,0,0,0,2,25,12.50,1,0,0,0,,0,0,0,1,,,9,8.5,8.5,8.5,,102,,BoldBr00
380,Chris Brooks,MIA,RB,23,6,0,0,0,0,0,0,15,94,6.27,0,0,0,0,,0,0,0,0,,,9,9.4,9.4,9.4,,97,,BrooCh00
381,Tyler Goodson,IND,RB,23,3,0,0,0,0,0,0,11,69,6.27,0,5,5,19,3.80,0,0,0,0,,,9,13.8,13.8,11.3,,99,,GoodTy00
382,Kevin Harris,NWE,RB,23,1,0,0,0,0,0,0,4,25,6.25,1,0,0,0,,0,0,0,1,,,9,8.5,8.5,8.5,,103,,HarrKe01
383,Alec Ingold,MIA,FB,27,14,11,0,0,0,0,0,2,0,0.00,0,12,10,89,8.90,0,0,0,0,,,9,18.9,18.9,13.9,,98,,IngoAl01
384,Keith Kirkwood,NOR,WR,29,11,4,0,0,0,0,0,0,0,,0,8,4,28,7.00,1,0,0,1,,,9,12.8,12.8,10.8,,156,,KirkKe00
385,Hunter Luepke,DAL,RB,23,14,0,0,0,0,0,0,4,16,4.00,1,3,2,10,5.00,0,0,0,1,,,9,10.6,10.6,9.6,,100,,LuepHu00
386,Quintin Morris,BUF,TE,24,12,0,0,0,0,0,0,0,0,,0,3,2,26,13.00,1,0,0,1,,,9,10.6,10.6,9.6,,75,,MorrQu00
387,Brenton Strange,JAX,TE,23,11,2,0,0,0,0,0,0,0,,0,7,4,34,8.50,1,0,0,1,,,9,13.4,13.4,11.4,,73,,StraBr00
388,Geoff Swaim,ARI,TE,30,14,8,0,0,0,0,0,0,0,,0,11,10,94,9.40,0,0,0,0,,,9,19.4,19.4,14.4,,74,,SwaiGe00
389,Nick Bawden,NYJ,FB,27,14,2,0,0,0,0,0,2,4,2.00,1,2,2,13,6.50,0,0,0,1,,,8,9.7,9.7,8.7,,105,,BawdNi00
390,Charlie Jones,CIN,WR,25,8,0,0,0,0,0,0,0,0,,0,5,3,16,5.33,0,0,0,1,,,8,10.6,10.6,9.1,,159,,JoneCh11
391,Julio Jones,PHI,WR,34,8,3,0,0,0,0,0,0,0,,0,9,6,22,3.67,1,0,0,1,,,8,14.2,14.2,11.2,,157,,JoneJu02
392,Dare Ogunbowale,HOU,RB,29,9,0,0,0,0,0,0,6,29,4.83,0,4,2,18,9.00,0,0,0,0,,,8,9.7,6.7,8.7,,106,,OgunDa00
393,Ronnie Rivers,LAR,RB,24,6,0,0,0,0,0,0,13,57,4.38,0,4,4,18,4.50,0,0,0,0,,,8,11.5,11.5,9.5,,107,,RiveRo01
394,Sterling Shepard,NYG,WR,30,12,2,0,0,0,0,0,0,0,,0,16,7,39,5.57,1,1,1,1,,,8,14.9,15.9,11.4,,158,,ShepSt00
395,Ben Sims,GNB,TE,23,14,0,0,0,0,0,0,0,0,,0,5,3,15,5.00,1,0,0,1,,,8,10.5,10.5,9.0,,76,,SimsBe00
396,Trayveon Williams,CIN,RB,26,14,0,0,0,0,0,0,13,69,5.31,0,9,7,10,1.43,0,0,0,0,,,8,14.9,14.9,11.4,,104,,WillTr06
397,Gary Brightwell,NYG,RB,24,7,0,0,0,0,0,0,9,19,2.11,0,7,5,47,9.40,0,0,0,0,,,7,11.6,11.6,9.1,,109,,BrigGa00
398,Josiah Deguara,GNB,TE,26,12,4,0,0,0,0,0,0,0,,0,8,8,65,8.13,0,0,0,0,,,7,14.5,14.5,10.5,,77,,DeguJo00
399,Simi Fehoko,LAC,WR,26,6,0,0,0,0,0,0,0,0,,0,2,1,9,9.00,1,0,0,1,,,7,7.9,7.9,7.4,,160,,FehoSi00
400,Tyler Huntley,BAL,QB,25,3,0,5,8,38,1,0,6,16,2.67,0,0,0,0,,0,0,0,0,,,7,7.1,7.1,7.1,,56,,HuntTy01
401,Velus Jones Jr.,CHI,WR,26,11,0,0,0,0,0,0,6,45,7.50,0,6,4,20,5.00,0,0,0,0,,,7,10.5,10.5,8.5,,161,,JoneVe00
402,Clayton Tune,ARI,QB,24,5,1,12,21,62,0,2,7,29,4.14,1,0,0,0,,0,2,1,1,1,,7,7.4,10.4,9.4,,55,,TuneCl00
403,Deuce Vaughn,DAL,RB,22,6,0,0,0,0,0,0,21,38,1.81,0,6,6,30,5.00,0,0,0,0,,,7,12.8,12.8,9.8,,108,,VaugDe00
404,Jordan Akins,CLE,TE,31,14,4,0,0,0,0,0,0,0,,0,14,9,62,6.89,0,0,0,0,,,6,15.2,15.2,10.7,,78,,AkinJo00
405,Blake Bell,KAN,TE,32,14,2,0,0,0,0,0,0,0,,0,6,3,19,6.33,1,1,1,1,,,6,8.9,9.9,7.4,,80,,BellBl00
406,Mike Boone,HOU,RB,28,9,0,0,0,0,0,0,5,23,4.60,0,9,7,40,5.71,0,1,0,0,,,6,13.3,13.3,9.8,,110,,BoonMi00
407,Jalen Brooks,DAL,WR,23,5,0,0,0,0,0,0,0,0,,0,5,5,63,12.60,0,0,0,0,,,6,11.3,11.3,8.8,,162,,BrooJa03
408,Rakim Jarrett,TAM,WR,22,10,0,0,0,0,0,0,1,0,0.00,0,9,4,60,15.00,0,0,0,0,,,6,10.0,10.0,8.0,,164,,JarrRa00
409,Ko Kieft,TAM,TE,25,14,6,0,0,0,0,0,0,0,,0,5,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,79,,KiefKo00
410,Isaiah McKenzie,IND,WR,28,13,2,0,0,0,0,0,3,14,4.67,0,14,11,82,7.45,0,3,2,0,,,6,16.6,18.6,11.1,,166,,McKeIs00
411,Trent Sherfield,BUF,WR,27,14,1,0,0,0,0,0,0,0,,0,15,8,62,7.75,0,0,0,0,,,6,14.2,14.2,10.2,,163,,SherTr00
412,Robert Tonyan,CHI,TE,29,14,5,0,0,0,0,0,0,0,,0,11,7,58,8.29,0,0,0,0,,,6,12.8,12.8,9.3,,81,,TonyRo00
413,Tylan Wallace,BAL,WR,24,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,1,,,6,6.0,6.0,6.0,,165,,WallTy00
414,Damien Williams,ARI,RB,31,3,0,0,0,0,0,0,11,43,3.91,0,2,2,12,6.00,0,0,0,0,,,6,7.5,7.5,6.5,,111,,WillDa05
415,DeAndre Carter,LVR,WR,30,14,1,0,0,0,0,0,3,18,6.00,0,6,3,36,12.00,0,1,0,0,,,5,8.4,8.4,6.9,,167,,CartDe02
416,Brian Hoyer,LVR,QB,38,3,1,23,42,231,0,2,3,-3,-1.00,0,0,0,0,,0,0,0,0,,,5,4.9,6.9,6.9,,57,,HoyeBr00
417,Lucas Krull,DEN,TE,25,4,1,0,0,0,0,0,0,0,,0,6,2,53,26.50,0,0,0,0,,,5,7.3,7.3,6.3,,82,,KrulLu00
418,Ty Montgomery,NWE,WR,30,13,0,0,0,0,0,0,3,9,3.00,0,12,5,40,8.00,0,0,0,0,,,5,9.9,9.9,7.4,,168,,MontTy01
419,Johnny Mundt,MIN,TE,29,14,0,0,0,0,0,0,0,0,,0,7,7,52,7.43,0,0,0,0,,,5,12.2,12.2,8.7,,84,,MundJo00
420,Patrick Ricard,BAL,FB,29,14,8,0,0,0,0,0,0,0,,0,5,4,48,12.00,0,0,0,0,,,5,8.8,8.8,6.8,,112,,RicaPa00
421,Brett Rypien,LAR,QB,27,2,1,18,38,172,0,1,3,19,6.33,0,0,0,0,,0,2,1,0,,,5,4.8,6.8,5.8,,58,,RypiBr00
422,Mike Strachan,CAR,WR,26,4,1,0,0,0,0,0,0,0,,0,3,1,45,45.00,0,0,0,0,,,5,5.5,5.5,5.0,,170,,StraMi03
423,Ian Thomas,CAR,TE,27,9,5,0,0,0,0,0,0,0,,0,6,4,51,12.75,0,0,0,0,,,5,9.1,9.1,7.1,,85,,ThomIa00
424,Darnell Washington,PIT,TE,22,14,6,0,0,0,0,0,0,0,,0,9,6,53,8.83,0,0,0,0,,,5,11.3,11.3,8.3,,83,,WashDa03
425,Quez Watkins,PHI,WR,25,7,4,0,0,0,0,0,0,0,,0,10,7,49,7.00,0,0,0,0,,,5,11.9,11.9,8.4,,169,,WatkQu00
426,Mitchell Wilcox,CIN,TE,27,14,2,0,0,0,0,0,0,0,,0,10,8,50,6.25,0,0,0,0,,,5,13.0,13.0,9.0,,86,,WilcMi01
427,C.J. Beathard,JAX,QB,30,5,0,12,14,77,0,0,4,5,1.25,0,0,0,0,,0,1,0,0,,,4,3.6,3.6,3.6,,60,,BeatC.00
428,Tim Jones,JAX,WR,25,14,1,0,0,0,0,0,0,0,,0,10,7,44,6.29,0,0,0,0,,,4,11.4,11.4,7.9,,171,,JoneTi00
429,Equanimeous St. Brown,CHI,WR,27,5,0,0,0,0,0,0,0,0,,0,5,4,44,11.00,0,0,0,0,,,4,8.4,8.4,6.4,,172,,St.BEq00
430,Ke'Shawn Vaughn,TAM,RB,26,6,0,0,0,0,0,0,24,42,1.75,0,5,2,2,1.00,0,0,0,0,,,4,6.4,6.4,5.4,,113,,VaugKe00
431,Mike White,MIA,QB,28,5,0,5,6,74,1,1,7,-9,-1.29,0,0,0,0,,0,0,0,0,,,4,4.1,5.1,5.1,,59,,WhitMi01
432,Israel Abanikanda,NYJ,RB,21,3,0,0,0,0,0,0,8,18,2.25,0,4,3,16,5.33,0,0,0,0,,,3,6.4,6.4,4.9,,114,,AbanIs00
433,Khari Blasingame,CHI,FB,27,13,1,0,0,0,0,0,8,26,3.25,0,5,3,2,0.67,0,0,0,0,,,3,5.8,5.8,4.3,,119,,BlasKh00
434,Michael Burton,DEN,FB,31,14,2,0,0,0,0,0,6,9,1.50,0,2,2,4,2.00,0,0,0,0,1,,3,5.3,5.3,4.3,,116,,BurtMi00
435,Greg Dulcich,DEN,TE,23,2,1,0,0,0,0,0,0,0,,0,4,3,25,8.33,0,0,0,0,,,3,5.5,5.5,4.0,,93,,DulcGr00
436,Payne Durham,TAM,TE,23,10,2,0,0,0,0,0,0,0,,0,6,4,33,8.25,0,0,0,0,,,3,7.3,7.3,5.3,,87,,DurhPa00
437,Devin Duvernay,BAL,WR,26,13,1,0,0,0,0,0,4,15,3.75,0,9,4,18,4.50,0,0,0,0,,,3,7.3,7.3,5.3,,174,,DuveDe00
438,Eric Gray,NYG,RB,24,10,0,0,0,0,0,0,13,27,2.08,0,5,4,7,1.75,0,3,0,0,,,3,7.4,7.4,5.4,,115,,GrayEr01
439,Jaren Hall,MIN,QB,25,2,1,8,10,101,0,0,4,10,2.50,0,0,0,0,,0,1,1,0,,,3,3.0,4.0,3.0,,62,,HallJa00
440,C.J. Ham,MIN,FB,30,14,4,0,0,0,0,0,1,7,7.00,0,8,6,19,3.17,0,0,0,0,,,3,8.6,8.6,5.6,,120,,HamxC.00
441,Mecole Hardman,2TM,WR,25,9,1,0,0,0,0,0,1,3,3.00,0,13,9,47,5.22,0,1,1,0,,,3,12.0,13.0,7.5,,176,,HardMe00
442,Brycen Hopkins,LAR,TE,26,12,0,0,0,0,0,0,0,0,,0,4,3,31,10.33,0,0,0,0,,,3,6.1,6.1,4.6,,89,,HopkBr01
443,Trishton Jackson,MIN,WR,25,7,0,0,0,0,0,0,0,0,,0,4,2,9,4.50,0,0,0,0,1,,3,4.9,4.9,3.9,,177,,JackTr02
444,Charlie Kolar,BAL,TE,24,12,2,0,0,0,0,0,0,0,,0,3,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,90,,KolaCh00
445,Marcedes Lewis,CHI,TE,39,14,3,0,0,0,0,0,0,0,,0,4,3,28,9.33,0,0,0,0,,,3,5.8,5.8,4.3,,91,,LewiMa00
446,Jalen Nailor,MIN,WR,24,6,1,0,0,0,0,0,0,0,,0,6,3,29,9.67,0,0,0,0,,,3,5.9,5.9,4.4,,178,,NailJa00
447,Teagan Quitoriano,HOU,TE,23,7,5,0,0,0,0,0,0,0,,0,3,2,33,16.50,0,0,0,0,,,3,5.3,5.3,4.3,,88,,QuitTe00
448,Jalen Reagor,NWE,WR,24,8,1,0,0,0,0,0,0,0,,0,13,3,33,11.00,0,0,0,0,,,3,6.3,6.3,4.8,,175,,ReagJa00
449,Justyn Ross,KAN,WR,24,7,0,0,0,0,0,0,0,0,,0,6,3,34,11.33,0,0,0,0,,,3,6.4,6.4,4.9,,173,,RossJu00
450,Steven Sims,HOU,WR,26,3,0,0,0,0,0,0,1,1,1.00,0,3,3,25,8.33,0,0,0,0,,,3,5.6,5.6,4.1,,179,,SimsSt00
451,Keith Smith,ATL,FB,31,13,6,0,0,0,0,0,0,0,,0,3,3,33,11.00,0,0,0,0,,,3,6.3,6.3,4.8,,117,,SmitKe03
452,Jack Stoll,PHI,TE,25,14,8,0,0,0,0,0,0,0,,0,7,4,27,6.75,0,0,0,0,,,3,6.7,6.7,4.7,,92,,StolJa00
453,Sean Tucker,TAM,RB,22,11,0,0,0,0,0,0,15,23,1.53,0,2,2,9,4.50,0,0,0,0,,,3,5.2,5.2,4.2,,118,,TuckSe00
454,Malik Willis,TEN,QB,24,3,0,4,5,74,0,0,5,21,4.20,0,0,0,0,,0,1,1,0,,,3,3.1,4.1,3.1,,61,,WillMa12
455,Nate Adkins,DEN,TE,24,8,1,0,0,0,0,0,0,0,,0,5,4,22,5.50,0,0,0,0,,,2,6.2,6.2,4.2,,94,,AdkiNa00
456,Kayshon Boutte,NWE,WR,21,3,0,0,0,0,0,0,0,0,,0,7,2,19,9.50,0,0,0,0,,,2,3.9,3.9,2.9,,182,,BoutKa00
457,Jason Brownlee,NYJ,WR,24,4,2,0,0,0,0,0,0,0,,0,2,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,181,,BrowJa07
458,DeeJay Dallas,SEA,RB,25,14,0,0,0,0,0,0,9,34,3.78,0,9,6,26,4.33,0,2,2,0,,,2,8.0,10.0,5.0,,126,,DallDe00
459,Tyrion Davis-Price,SFO,RB,23,1,0,0,0,0,0,0,6,21,3.50,0,0,0,0,,0,0,0,0,,,2,2.1,2.1,2.1,,124,,DaviTy03
460,Elijah Dotson,LAC,RB,24,4,0,0,0,0,0,0,4,6,1.50,0,2,2,13,6.50,0,0,0,0,,,2,3.9,3.9,2.9,,127,,DotsEl00
461,Zach Evans,LAR,RB,22,9,0,0,0,0,0,0,8,16,2.00,0,0,0,0,,0,0,0,0,,,2,1.6,1.6,1.6,,128,,EvanZa00
462,Erik Ezukanma,MIA,WR,23,2,0,0,0,0,0,0,5,22,4.40,0,1,0,0,,0,0,0,0,,,2,2.2,2.2,2.2,,180,,EzukEr00
463,Jake Funk,IND,RB,25,4,0,0,0,0,0,0,2,10,5.00,0,1,1,12,12.00,0,0,0,0,,,2,3.2,3.2,2.7,,122,,FunkJa00
464,Derrick Gore,WAS,RB,29,3,0,0,0,0,0,0,2,23,11.50,0,0,0,0,,0,0,0,0,,,2,2.3,2.3,2.3,,121,,GoreDe00
465,Julian Hill,MIA,TE,23,12,2,0,0,0,0,0,0,0,,0,6,4,37,9.25,0,1,1,0,,,2,5.7,6.7,3.7,,96,,HillJu02
466,Richie James,KAN,WR,28,6,0,0,0,0,0,0,0,0,,0,8,4,39,9.75,0,1,1,0,,,2,5.9,6.9,3.9,,183,,JameRi00
467,Marvin Jones,DET,WR,33,6,4,0,0,0,0,0,0,0,,0,10,5,35,7.00,0,1,1,0,,,2,6.5,7.5,4.0,,185,,JoneMa02
468,Zonovan Knight,DET,RB,22,2,0,0,0,0,0,0,3,13,4.33,0,1,1,8,8.00,0,0,0,0,,,2,3.1,3.1,2.6,,125,,KnigZo00
469,Chris Manhertz,DEN,TE,31,14,4,0,0,0,0,0,0,0,,0,4,2,16,8.00,0,0,0,0,,,2,3.6,3.6,2.6,,97,,ManhCh00
470,Zach Pascal,ARI,WR,29,11,1,0,0,0,0,0,0,0,,0,15,4,19,4.75,0,0,0,0,,,2,5.9,5.9,3.9,,184,,PascZa00
471,Rashaad Penny,PHI,RB,27,2,0,0,0,0,0,0,5,17,3.40,0,1,1,5,5.00,0,0,0,0,,,2,3.2,3.2,2.7,,123,,PennRa00
